InitialPose2;33.80233002;1.45436060;0.16663747;0.00000000;0.00000000;0.00555582;0.99998457
InitialPose3;41.58895493;-1.18001997;0.21687058;0.00000000;0.00000000;0.66394515;-0.74778128
InitialPose4;41.71913528;-4.67851305;0.09308964;0.00000000;0.00000000;0.70336066;-0.71083316
InitialPose5;41.67426300;-3.23219442;0.19816053;0.00000000;0.00000000;0.70360865;-0.71058769
InitialPose6;37.20569229;1.97345757;0.21068043;0.00000000;0.00000000;0.02531775;0.99967945
InitialPose7;43.50641632;2.29500031;0.22119491;0.00000000;0.00000000;0.02258232;0.99974499
InitialPose8;42.17380142;2.19419670;0.25119865;0.00000000;0.00000000;0.03631414;0.99934042
Goal9;33.69803238;1.37538314;0.17270763;0.00000000;0.00000000;0.02720125;0.99962998
